time,mes,tp_mm (mm) (Total precipitation),hcc ((0 - 1)) (High cloud cover),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),balanc_earth (W m**-2) (earth_balance),cbh (m) (Cloud base height),avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),balanc_atmos (W m**-2) (atmospheric_balance),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)","avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_slhtf (W m**-2) (Time-mean surface latent heat flux),tcc ((0 - 1)) (Total cloud cover),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),tcwv (kg m**-2) (Total column vertically-integrated water vapour),balanc_surface (W m**-2) (surface_balance),avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)","avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",d2m (K) (2 metre dewpoint temperature),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",lcc ((0 - 1)) (Low cloud cover),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),mcc ((0 - 1)) (Medium cloud cover),tp (m) (Total precipitation),avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),tcw (kg m**-2) (Total column water),t2m (K) (2 metre temperature),avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),d2m (°C) (2 metre dewpoint temperature),t2m (°C) (2 metre temperature)
1990-01-01,1,-50.49454727272729,-0.056442093636363544,-48.70108320822263,2.57277445454546,151.97087181818188,11.322092727272718,1.7630306454545455e-05,-51.340666275683105,1.125880909090938,1.5923372727272636,4.2032391818181765,-0.046479044545454595,-2.6708100000000172,-9.597612727272718,6.516568181818201,14.383371909090926,-1.8302441818181805,1.0091212863636363,-1.94804322727e-05,4.670970909090897,-0.4607754545455123,-0.06299090909095639,-1.6807027272727252e-06,-1.378483727272723,-0.044170579999999904,2.7854584545454557,-0.0686604618181818,-0.0016831514818181,-1.9472036363636107,1.8243936363636521,1.5997969090909088,-1.8790086363636362,0.10647636363637503,-9.089355454545455,1.2349732727272738,0.1543636363635983,-0.06299690909090216,0.10647909090909025
1990-02-01,2,65.44395909090912,0.0933701681818182,63.12321684989996,3.0104416363636375,-33.62778454545446,-18.621272727272725,-3.291823754545455e-05,73.9476884102915,1.2234309090908937,0.38506818181821245,-7.422210818181824,0.05389350818181826,2.3591363636364235,15.807069090909067,-18.725436363636362,-23.554493181818202,1.5979127272727283,-0.39181865445454556,2.5249284909100003e-05,2.6562745454545507,-0.11327727272714583,-0.012359090909058068,2.9678637272727287e-06,1.4628005454545416,0.025340517272727292,-3.2496121818181827,0.05495898454545456,0.0021814655454546004,1.6956236363636208,0.322883636363656,-4.743427545454548,1.6587495454545476,-0.4061054545454681,15.715001818181833,-1.9749226363636367,0.1428145454544847,-0.012357181818185126,-0.40611972727272416
1990-03-01,3,-43.06031999999999,-0.06996289545454548,-41.52518489387478,1.2667459999999977,163.07766363636358,12.045824545454565,1.5318630545454545e-05,-45.19926964396356,0.8468281818181822,1.3595018181817977,4.094340090909071,-0.07100841000000002,-3.390330909090892,-10.24942636363636,8.106578181818207,15.394428727272725,-1.9152990000000045,0.8464868636363636,-1.6610073090899996e-05,3.5258836363635737,0.15723363636357135,-0.07991636363635735,-1.6372025454545412e-06,-1.5376912727272725,-0.03471259636363627,3.189523909090912,-0.05719188272727266,-0.0014353435000000001,-1.6019918181818298,1.5731718181818337,2.1190723636363593,-1.9735986363636329,0.1803836363636151,-9.37331727272732,1.2923542727272732,0.23771272727276482,-0.07992000000000132,0.18038154545454788
1990-04-01,4,-52.0791109090909,0.0036189563636364053,-50.227646087560885,3.6794702727272686,194.68454181818174,17.11848454545455,1.5204106090909087e-05,-55.07735464468979,1.1265209090909138,1.3397272727272593,7.6006480909090754,-0.02173703363636359,-3.587940909090946,-14.877862727272742,10.858630909090891,21.835830454545444,-1.12133318181818,0.9285160354545454,-2.0091061181818192e-05,3.739260909090916,2.035058181818215,0.010511818181839772,-3.0389913636363582e-06,-0.9087948181818248,-0.06249404272727266,3.798673181818181,-0.09849455909090912,-0.0017359705363636001,-0.9909290909091055,1.481198181818172,2.5500220909090885,-1.1784218181818176,0.33088454545458035,-14.538100909090872,1.8533509090909064,0.29409181818181196,0.010523181818182792,0.3308852727272722
1990-05-01,5,-26.480382727272712,-0.08534557545454552,-25.53900974982588,-4.996984280909091,-155.77081272727276,5.820231818181838,5.660563127272727e-06,-33.9140139113138,1.1477809090908977,0.7153263636363647,3.292014999999992,-0.04292895818181819,-1.9467036363636225,-5.153199999999998,10.964352727272711,9.058202818181798,-0.21311281818181982,0.0860033881818181,-1.0215603090909098e-05,2.629480000000001,1.9631836363636808,0.13701454545451952,-1.3165290909090911e-06,0.8602310909090889,-0.0008139999999999814,-0.09195272727272652,-0.0548505209090909,-0.0008826794090909,1.114078181818229,0.7385372727272284,1.8671306363636369,-0.24082081818181678,-0.0787063636363996,-5.96735363636364,0.7061289090909106,0.25821999999999434,0.13701245454545585,-0.07871018181818457
1990-06-01,6,-6.195780481818179,0.03750437363636369,-5.974487413079093,2.1650820454545467,22.34276363636377,-0.026441818181808685,1.8304603636363665e-06,-5.2402060465574465,1.0418236363635742,0.1875636363636204,0.46413581818180205,0.03005584909090908,1.4938818181818192,-0.00937181818181898,-1.2471100000000206,1.166054545454557,1.1949111818181848,0.9666623481818182,-2.389795045454545e-06,1.5973400000000026,2.405082727272827,0.23005181818183473,-1.855304545454476e-07,1.6587574545454515,0.006996869454545501,-1.458369636363635,-0.019535217272727307,-0.00020652602818180005,2.138678181818193,0.11288909090910693,0.03694809090909246,1.1939667272727235,-0.12067090909090439,-0.9179727272727405,0.007432999999998913,0.13750727272724816,0.23004654545454883,-0.12066927272726957
1990-07-01,7,62.369734845454545,0.0876790880909091,60.1526141446646,-2.059992300000001,-1044.1624272727274,-24.763053636363622,-2.6349280181818177e-05,51.40978785626794,1.5364199999999641,-2.840389090909099,7.587153636363638,0.18288142727272727,7.925796363636323,21.317065454545457,-14.143107272727264,-29.619319090909073,8.56331309090909,-0.9043183736363635,2.4061045366363636e-05,-2.240141818181854,8.30556818181816,3.055101818181811,-3.0340021818181807e-06,14.232309999999998,0.1899219694545455,-18.297309818181816,0.022667569090909084,0.0020789911281819,12.286262727272685,-3.587176363636388,-9.702590818181818,8.61703309090909,-1.40485727272727,16.20309909090909,-2.233748181818182,0.00981818181816152,3.055101181818184,-1.4048659090909084
1990-08-01,8,-3.7543389636363624,-0.0101460075454545,-3.618485315826092,3.984987827272727,-131.52775454545463,1.166659999999979,2.684497454545455e-06,-9.674022452944342,1.1876336363635573,0.007004545454520894,9.181087818181823,-0.018245948181818128,2.8684918181817807,-1.15445090909094,-1.562384545454563,3.6980290909091025,1.7126168181818144,0.8594405090909092,-1.4473940300000005e-06,1.8491690909091005,2.2318336363636035,0.884037272727312,-3.671484181818187e-06,4.391288909090903,-0.0038498855454544983,-3.8175819090909044,-0.009975232727272687,-0.000125144629909,1.3352963636363597,-0.14819909090908823,-5.068490636363634,1.7105596363636408,-0.5623227272727718,-2.422609090909077,0.25083345454545025,-0.04047636363640095,0.8840336363636396,-0.5623221818181783
1990-09-01,9,34.64054236363637,0.05966283727272731,33.41284768380733,1.5897190909090924,-435.14059090909086,-10.433206363636344,-6.861871336363636e-06,25.19453394645825,1.2108900000000062,-0.44152363636359837,10.035266000000007,0.0804877727272727,3.3264063636364085,8.777392727272769,-8.059567272727264,-12.765416363636348,2.4055433636363617,-0.2272331636363636,1.3365139463636364e-05,1.178353636363596,-0.3397772727272468,0.8754945454545577,-4.012747181818182e-06,5.925242363636372,0.0793875950909091,-7.38989890909091,-0.012370134545454492,0.0011546846672728,0.9153999999999769,-0.6776718181818069,-11.19553218181818,2.421904272727282,-1.2141718181818533,6.469851818181837,-0.8834700909090927,0.005273636363597234,0.8754964545454591,-1.2141726363636387
1990-10-01,10,-34.089438818181804,0.045448512727272794,-32.87800361497581,0.8830559090908991,97.41969090909083,7.084681818181849,8.980472687299999e-06,-38.18404533250511,1.3033090909091243,0.9635218181818459,4.571609545454564,0.019630049090909152,-1.9865300000000161,-6.083607272727278,5.155271818181859,12.403984545454534,0.06777281818181535,1.6174905963636363,-1.3151201181818177e-05,3.7766554545454483,2.7284354545454335,0.011124545454549661,-1.8282225454545412e-06,0.8791688181818245,-0.044714098181818096,0.723653454545456,-0.023183969999999998,-0.0011363145999998994,0.8960863636363001,1.002386363636333,-0.8291432727272721,0.0451990909090938,0.025884545454573527,-6.038329090909087,0.7924571818181825,0.09644636363640302,0.01112481818181621,0.025892727272722738
