time,cbh (m) (Cloud base height),t2m (K) (2 metre temperature),hcc ((0 - 1)) (High cloud cover),lcc ((0 - 1)) (Low cloud cover),mcc ((0 - 1)) (Medium cloud cover),tcc ((0 - 1)) (Total cloud cover),tcw (kg m**-2) (Total column water),tcwv (kg m**-2) (Total column vertically-integrated water vapour),tp (m) (Total precipitation),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)",avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_slhtf (W m**-2) (Time-mean surface latent heat flux),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),"avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)",avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),tp_mm (mm) (Total precipitation),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),balanc_earth (W m**-2) (earth_balance),balanc_atmos (W m**-2) (atmospheric_balance),balanc_surface (W m**-2) (surface_balance)
2021-09-01 06:00:00,1449.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 06:00:00,1639.3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01 06:00:00,1201.8403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01 06:00:00,918.61743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01 06:00:00,1482.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 06:00:00,1146.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01 06:00:00,1079.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01 06:00:00,1004.3645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01 06:00:00,1009.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01 06:00:00,1113.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 06:00:00,1299.1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01 06:00:00,1620.6792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01 06:00:00,1797.4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01 06:00:00,1825.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 06:00:00,1376.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01 06:00:00,1324.2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01 06:00:00,1178.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 06:00:00,1135.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 06:00:00,1556.6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01 06:00:00,1254.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01 06:00:00,958.7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 06:00:00,972.92676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01 06:00:00,1502.8688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01 06:00:00,1943.8861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 06:00:00,2498.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01 06:00:00,2962.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01 06:00:00,2058.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 06:00:00,1456.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 06:00:00,1649.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01 06:00:00,1947.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01 06:00:00,1682.4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 06:00:00,1253.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 06:00:00,1020.8803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01 06:00:00,1098.8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 06:00:00,1506.5187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01 06:00:00,2183.8904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01 06:00:00,2473.9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01 06:00:00,2518.3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 06:00:00,1952.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01 06:00:00,1291.1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01 00:00:00,,300.14505,0.66540086,0.13239484,0.39295343,0.79897636,54.16335,53.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01 00:00:00,,300.47952,0.70133656,0.13055617,0.4745677,0.83576953,56.057487,55.83778,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01 00:00:00,,300.16815,0.7763297,0.1799359,0.35948974,0.8514585,57.034634,56.65424,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 00:00:00,,299.05255,0.8217357,0.2525728,0.49167803,0.9124118,60.04437,59.59024,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00,,298.93567,0.6860842,0.3328999,0.49812588,0.84035736,60.08605,59.55794,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 00:00:00,,299.1275,0.56245023,0.23553228,0.3287672,0.72414476,52.851772,52.62457,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 00:00:00,,299.4117,0.4055893,0.2118826,0.23908246,0.59391797,46.966404,46.82939,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01 00:00:00,,300.1432,0.38467216,0.11265848,0.2649828,0.5617879,45.49327,45.37401,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01 00:00:00,,300.29315,0.54833484,0.11497207,0.1851079,0.64069337,47.90682,47.76468,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01 00:00:00,,299.976,0.7067619,0.10313274,0.20065384,0.77116895,50.781586,50.617683,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01 00:00:00,,299.66763,0.8030177,0.18723835,0.30656138,0.86033094,55.853397,55.57678,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 00:00:00,,299.1981,0.78116363,0.17035459,0.41605836,0.86314,55.525036,55.240925,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01 00:00:00,,298.82697,0.7229875,0.1915553,0.45270193,0.84754443,55.326557,55.045525,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01 00:00:00,,299.31616,0.79046637,0.16470544,0.41419366,0.8617787,55.816406,55.536404,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01 00:00:00,,298.54666,0.8185044,0.23307675,0.5395261,0.9094682,56.28512,55.811375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 00:00:00,,299.03207,0.8527537,0.24960722,0.4101651,0.9153391,56.91018,56.52608,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01 00:00:00,,299.15277,0.67966163,0.26579863,0.41529667,0.8260533,55.967392,55.659775,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01 00:00:00,,298.88358,0.6353181,0.2406896,0.29929107,0.7709212,52.04598,51.83788,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01 00:00:00,,298.73132,0.42195168,0.23630135,0.3376911,0.67120475,49.57046,49.38834,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01 00:00:00,,299.80966,0.48955083,0.1598913,0.24468271,0.6340285,48.274227,48.12199,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01 00:00:00,,299.82086,0.6015178,0.15253066,0.19136922,0.712833,49.445953,49.307957,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 00:00:00,,300.3529,0.70197237,0.121588014,0.22931355,0.76681983,52.19897,52.01915,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01 00:00:00,,299.46133,0.7929604,0.14991507,0.3582436,0.8663486,55.72182,55.47782,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01 00:00:00,,299.1909,0.8861694,0.23382613,0.4073904,0.93532544,59.426693,59.081196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01 00:00:00,,299.29868,0.7241327,0.14512652,0.39593107,0.8331816,53.199333,52.962364,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 00:00:00,,298.6421,0.86839736,0.22290419,0.4888223,0.9285394,56.92502,56.503693,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01 00:00:00,,298.687,0.8517318,0.2324905,0.5539024,0.92217433,58.39655,57.927288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01 00:00:00,,298.8302,0.80533314,0.24595171,0.49829364,0.8916132,57.974792,57.52157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01 00:00:00,,298.9489,0.66767526,0.2460741,0.44540188,0.8106212,55.659874,55.32948,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01 00:00:00,,298.44843,0.55451053,0.23178959,0.34905604,0.73472106,50.26794,50.03789,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 00:00:00,,299.61847,0.38476643,0.12265593,0.313644,0.5779942,48.728176,48.591923,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01 00:00:00,,299.98782,0.45647833,0.117343165,0.2225093,0.59075123,45.93367,45.82126,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01 00:00:00,,300.61957,0.50372654,0.08912503,0.17992067,0.6048129,46.013863,45.906242,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01 00:00:00,,300.2054,0.7779939,0.10931203,0.25043115,0.82332414,51.526352,51.3117,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 00:00:00,,299.75748,0.7168801,0.18554358,0.31562927,0.8176609,53.170353,52.955738,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01 00:00:00,,299.4077,0.7730069,0.1596453,0.33186355,0.8418798,52.565422,52.272465,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01 00:00:00,,298.50183,0.7914273,0.18495314,0.46225497,0.884561,54.30036,53.977516,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 00:00:00,,298.59674,0.79486626,0.19538447,0.49540573,0.8936844,57.041706,56.67745,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 00:00:00,,299.12494,0.82079846,0.15714093,0.39994743,0.8836869,55.01375,54.709236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01 00:00:00,,299.2822,0.81252414,0.16374649,0.39939862,0.8790881,56.84221,56.524334,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01 00:00:00,,299.5336,0.73119485,0.20430844,0.3719495,0.8274278,57.94149,57.633247,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 00:00:00,,299.04245,0.46010277,0.2226055,0.28089514,0.66217524,52.026646,51.856937,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01 00:00:00,,300.0602,0.36426288,0.10961091,0.28083175,0.5503845,47.7048,47.574432,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01 00:00:00,,300.99673,0.35957724,0.0870935,0.18737382,0.49679294,46.398464,46.29892,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 00:00:00,,301.8737,0.37021202,0.04016549,0.18624462,0.48083934,45.88031,45.782536,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01 00:00:00,,301.88284,0.6296073,0.04504367,0.15199633,0.6910281,48.323025,48.213356,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01 00:00:00,,301.25214,0.6034646,0.08003346,0.23746876,0.68470776,52.47679,52.296227,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 00:00:00,,299.8185,0.83136386,0.1395783,0.40510732,0.896432,58.989002,58.721325,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00,,300.4861,0.6472913,0.10722189,0.4048189,0.78384864,56.175213,55.9758,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01 00:00:00,,300.65738,0.63459194,0.1148547,0.35084835,0.73883414,55.09885,54.829136,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01 00:00:00,,300.17163,0.78405476,0.12947208,0.3846773,0.84729064,59.81912,59.4306,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 00:00:00,,300.0119,0.78507066,0.15581393,0.40733078,0.8575328,60.372326,60.009235,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 00:00:00,,299.69226,0.6719813,0.21718489,0.38367817,0.81095874,59.389305,59.110287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01 00:00:00,,299.83545,0.45099434,0.15659313,0.28203923,0.61869,52.989044,52.82258,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 00:00:00,,299.9635,0.3405467,0.116589434,0.2746958,0.53991956,47.59804,47.467545,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01 00:00:00,,301.1386,0.2322667,0.057058945,0.19801608,0.386694,42.88314,42.792965,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01 00:00:00,,302.01175,0.5128753,0.046302468,0.1898594,0.6076729,45.61641,45.50002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01 00:00:00,,301.7214,0.60286856,0.04569305,0.1837945,0.67557865,48.286167,48.168144,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 00:00:00,,301.02692,0.6790067,0.09104743,0.21953332,0.7502494,52.858257,52.66003,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01 00:00:00,,299.7909,0.7436825,0.14033553,0.3972261,0.83990186,57.024296,56.749138,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01 06:00:00,,,,,,,,,0.0058052903,-5.0216757e-05,139.00829,261.43954,422.17532,410.404,211.62419,301.19058,26.266905,125.5817,35.054314,-46.588284,-184.48116,262.81506,22.282787,428.858,230.58366,-274.28088,-290.74237,369.37082,6.7189336e-05,-1.6829135e-05,174.1587,167.9733395576477,60.158707,100.9879879951477,1.562355
2020-02-01 06:00:00,,,,,,,,,0.0057054595,-4.7041707e-05,122.161354,268.2366,424.8447,411.446,200.20856,309.01688,25.159552,117.6419,33.336864,-46.334377,-173.73935,268.6019,22.364973,438.81882,221.62717,-272.87845,-282.5222,377.78012,6.603333e-05,-1.3803996e-05,171.16379,165.08332919329405,60.89502,107.94084262102842,0.395607
2020-03-01 06:00:00,,,,,,,,,0.0100947395,-4.6599656e-05,122.443436,266.74167,425.98343,413.92715,201.11752,307.51865,25.18487,116.53662,32.895985,-44.700512,-174.79811,267.66602,25.275541,436.78326,211.88644,-272.27042,-283.85065,376.62387,0.00011683632,-6.948132e-05,302.8422,292.09080821601674,71.9642,247.42842418281361,0.08996582
2020-04-01 06:00:00,,,,,,,,,0.013378533,-3.904098e-05,79.19106,251.34587,424.74432,409.51797,159.33868,291.15244,20.38492,97.63345,26.68475,-41.581623,-138.9827,254.44157,15.835341,417.10034,196.80106,-267.6167,-244.26158,360.06256,0.00015484195,-0.00010878557,401.35596,387.1048829751089,47.460526,338.1028077797964,-1.1708527
2020-05-01 06:00:00,,,,,,,,,0.015034777,-3.5496978e-05,75.86129,226.4009,424.83115,408.94507,143.92586,267.21063,18.188025,88.77108,24.95073,-40.44619,-126.21301,234.49141,13.421515,390.2553,217.21393,-268.85718,-227.46909,336.0292,0.00017401244,-0.00013322686,451.0433,435.03110646270216,10.255157,357.445497026667,-0.9303131
2020-06-01 06:00:00,,,,,,,,,0.0072435997,-4.1557014e-05,108.82791,207.39005,418.08582,405.05743,175.30405,251.90303,21.214481,103.92577,32.453453,-45.166397,-154.1579,221.50296,18.164072,374.49606,238.21042,-274.47858,-252.65099,320.48328,8.383765e-05,-3.5588113e-05,217.308,209.5941272273194,14.440567,120.49432711745612,-0.38539886
