time,cbh (m) (Cloud base height),d2m (K) (2 metre dewpoint temperature),t2m (K) (2 metre temperature),hcc ((0 - 1)) (High cloud cover),lcc ((0 - 1)) (Low cloud cover),mcc ((0 - 1)) (Medium cloud cover),tcc ((0 - 1)) (Total cloud cover),tcw (kg m**-2) (Total column water),tcwv (kg m**-2) (Total column vertically-integrated water vapour),tp (m) (Total precipitation),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)",avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_slhtf (W m**-2) (Time-mean surface latent heat flux),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),"avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)",avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),tp_mm (mm) (Total precipitation),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),t2m (°C) (2 metre temperature),d2m (°C) (2 metre dewpoint temperature),balanc_earth (W m**-2) (earth_balance),balanc_atmos (W m**-2) (atmospheric_balance),balanc_surface (W m**-2) (surface_balance)
2021-09-01 06:00:00,3010.1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 06:00:00,2263.8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01 06:00:00,1493.4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01 06:00:00,1314.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01 06:00:00,1504.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 06:00:00,1427.6681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01 06:00:00,1541.6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01 06:00:00,1818.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01 06:00:00,2918.7146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01 06:00:00,3040.7988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 06:00:00,4478.7363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01 06:00:00,3586.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01 06:00:00,2945.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01 06:00:00,2511.7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 06:00:00,1960.3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01 06:00:00,1396.2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01 06:00:00,1368.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 06:00:00,1595.9728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 06:00:00,1547.5789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01 06:00:00,1533.2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01 06:00:00,2337.6558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 06:00:00,2452.4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01 06:00:00,3340.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01 06:00:00,3337.9688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 06:00:00,2932.0886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01 06:00:00,2709.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01 06:00:00,2511.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 06:00:00,2085.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 06:00:00,1472.2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01 06:00:00,1677.6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01 06:00:00,1630.5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01 06:00:00,1551.8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 06:00:00,2419.6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01 06:00:00,2756.1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 06:00:00,3675.9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01 06:00:00,3682.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01 06:00:00,3891.6868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01 06:00:00,2518.9243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01 06:00:00,1700.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01 06:00:00,1674.6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01 00:00:00,,295.19025,299.23807,0.7006494,0.20483446,0.34523147,0.79528236,49.359303,49.093067,,,,,,,,,,,,,,,,,,,,,,,,,26.088074,22.040253,,,
2020-02-01 00:00:00,,295.25223,298.7055,0.7163583,0.22646353,0.41090837,0.8237218,51.307224,50.991943,,,,,,,,,,,,,,,,,,,,,,,,,25.555511,22.102234,,,
2020-03-01 00:00:00,,294.7252,298.98438,0.6050668,0.18834336,0.33026883,0.7162456,47.219864,46.976116,,,,,,,,,,,,,,,,,,,,,,,,,25.834381,21.575195,,,
2020-04-01 00:00:00,,293.6215,298.31094,0.49544013,0.17391008,0.2522158,0.6101597,42.93853,42.75836,,,,,,,,,,,,,,,,,,,,,,,,,25.16095,20.471497,,,
2020-05-01 00:00:00,,291.43594,296.70532,0.4667145,0.14733054,0.19296838,0.56988496,35.210346,35.100357,,,,,,,,,,,,,,,,,,,,,,,,,23.555328,18.28595,,,
2020-06-01 00:00:00,,290.46448,297.11,0.23451065,0.097044356,0.16177052,0.3926171,30.221985,30.17198,,,,,,,,,,,,,,,,,,,,,,,,,23.959991,17.314484,,,
2020-07-01 00:00:00,,287.47476,297.12244,0.115817726,0.027360069,0.13112514,0.23754661,24.57152,24.543255,,,,,,,,,,,,,,,,,,,,,,,,,23.972443,14.324768,,,
2020-08-01 00:00:00,,286.6218,298.49402,0.13768278,0.024111422,0.13254616,0.2517062,24.83459,24.791788,,,,,,,,,,,,,,,,,,,,,,,,,25.344025,13.471802,,,
2020-09-01 00:00:00,,287.84354,300.6846,0.24555458,0.019443236,0.13607754,0.33937696,28.25335,28.203129,,,,,,,,,,,,,,,,,,,,,,,,,27.534607,14.6935425,,,
2020-10-01 00:00:00,,291.99136,300.80148,0.44940642,0.06910664,0.22665359,0.553302,39.82611,39.688324,,,,,,,,,,,,,,,,,,,,,,,,,27.65149,18.84137,,,
2020-11-01 00:00:00,,292.90295,299.66187,0.545987,0.09626694,0.27814752,0.64453155,41.233585,41.056076,,,,,,,,,,,,,,,,,,,,,,,,,26.511871,19.75296,,,
2020-12-01 00:00:00,,294.33423,299.17538,0.6806292,0.13581887,0.33388376,0.772962,46.065235,45.83621,,,,,,,,,,,,,,,,,,,,,,,,,26.02539,21.184235,,,
2021-01-01 00:00:00,,294.58585,298.69464,0.71773005,0.14303319,0.36821043,0.8070118,47.277214,47.031193,,,,,,,,,,,,,,,,,,,,,,,,,25.544647,21.435852,,,
2021-02-01 00:00:00,,294.61542,298.33206,0.67030156,0.1971414,0.41570327,0.77457416,47.603195,47.27778,,,,,,,,,,,,,,,,,,,,,,,,,25.182068,21.465424,,,
2021-03-01 00:00:00,,294.31015,298.32495,0.6461051,0.1583984,0.3426135,0.7457986,44.7045,44.47125,,,,,,,,,,,,,,,,,,,,,,,,,25.174957,21.160156,,,
2021-04-01 00:00:00,,293.44717,298.06604,0.56178457,0.12921165,0.2523211,0.66803914,41.589405,41.438942,,,,,,,,,,,,,,,,,,,,,,,,,24.916046,20.29718,,,
2021-05-01 00:00:00,,291.32727,297.36884,0.40133688,0.09093751,0.16028734,0.51500946,32.935013,32.866776,,,,,,,,,,,,,,,,,,,,,,,,,24.218842,18.177277,,,
2021-06-01 00:00:00,,289.6987,296.68933,0.29385418,0.071382135,0.16464804,0.4185311,29.523474,29.466135,,,,,,,,,,,,,,,,,,,,,,,,,23.539337,16.548706,,,
2021-07-01 00:00:00,,285.25415,296.4867,0.112581305,0.01447073,0.092541516,0.19600429,22.216259,22.19332,,,,,,,,,,,,,,,,,,,,,,,,,23.3367,12.1041565,,,
2021-08-01 00:00:00,,286.29648,299.02475,0.19791184,0.011457011,0.11684206,0.28690335,25.158115,25.124567,,,,,,,,,,,,,,,,,,,,,,,,,25.874756,13.146484,,,
2021-09-01 00:00:00,,290.27487,300.96112,0.24681127,0.03342742,0.19303638,0.385297,34.56572,34.48871,,,,,,,,,,,,,,,,,,,,,,,,,27.811127,17.124878,,,
2021-10-01 00:00:00,,293.51797,299.93326,0.52936995,0.097838275,0.2643206,0.64962834,43.016415,42.84859,,,,,,,,,,,,,,,,,,,,,,,,,26.783264,20.367981,,,
2021-11-01 00:00:00,,294.63232,298.58026,0.77181304,0.20146473,0.38561818,0.85151356,48.0212,47.728626,,,,,,,,,,,,,,,,,,,,,,,,,25.430267,21.48233,,,
2021-12-01 00:00:00,,295.1462,298.7342,0.73622215,0.21676563,0.44120213,0.8315556,49.741398,49.380066,,,,,,,,,,,,,,,,,,,,,,,,,25.584198,21.996216,,,
2022-01-01 00:00:00,,294.7573,298.7226,0.6100708,0.17919527,0.3770403,0.7270406,46.596413,46.30278,,,,,,,,,,,,,,,,,,,,,,,,,25.572601,21.6073,,,
2022-02-01 00:00:00,,294.91263,298.60934,0.64545995,0.17421748,0.3871159,0.7574293,47.620464,47.340775,,,,,,,,,,,,,,,,,,,,,,,,,25.45935,21.762634,,,
2022-03-01 00:00:00,,294.6056,298.5105,0.62908614,0.16688277,0.35146272,0.7391123,47.28628,47.058853,,,,,,,,,,,,,,,,,,,,,,,,,25.360504,21.455597,,,
2022-04-01 00:00:00,,293.65073,298.82205,0.3735807,0.12937613,0.2239058,0.52131265,40.05898,39.940453,,,,,,,,,,,,,,,,,,,,,,,,,25.672058,20.500732,,,
2022-05-01 00:00:00,,289.82965,296.7149,0.34449375,0.08387758,0.17062801,0.47266164,31.970758,31.90426,,,,,,,,,,,,,,,,,,,,,,,,,23.56491,16.679657,,,
2022-06-01 00:00:00,,289.42108,296.4579,0.2986405,0.08080235,0.15073346,0.40456238,28.734991,28.671762,,,,,,,,,,,,,,,,,,,,,,,,,23.307892,16.271088,,,
2022-07-01 00:00:00,,287.24323,297.88232,0.20939444,0.014381012,0.098562025,0.2925338,23.184975,23.165768,,,,,,,,,,,,,,,,,,,,,,,,,24.73233,14.093231,,,
2022-08-01 00:00:00,,286.7439,298.16382,0.27092767,0.026277563,0.16535866,0.38723493,25.986586,25.93127,,,,,,,,,,,,,,,,,,,,,,,,,25.013824,13.593903,,,
2022-09-01 00:00:00,,289.02115,299.57797,0.28764233,0.049040146,0.21290746,0.42627984,32.50278,32.407677,,,,,,,,,,,,,,,,,,,,,,,,,26.427979,15.871155,,,
2022-10-01 00:00:00,,292.36526,299.46826,0.5261399,0.07886588,0.27726978,0.6404573,40.450283,40.287334,,,,,,,,,,,,,,,,,,,,,,,,,26.318268,19.215271,,,
2022-11-01 00:00:00,,292.02374,298.35815,0.48520446,0.15020123,0.28806448,0.61282563,39.167953,38.967384,,,,,,,,,,,,,,,,,,,,,,,,,25.20816,18.873749,,,
2022-12-01 00:00:00,,294.50372,298.37518,0.7250765,0.19757067,0.41765174,0.82278985,47.63859,47.324535,,,,,,,,,,,,,,,,,,,,,,,,,25.22519,21.35373,,,
2023-01-01 00:00:00,,294.42105,297.9203,0.6938879,0.19133683,0.39889672,0.80153304,46.978294,46.68288,,,,,,,,,,,,,,,,,,,,,,,,,24.770294,21.271057,,,
2023-02-01 00:00:00,,294.5928,298.49197,0.69690156,0.14576444,0.34935358,0.79196227,47.14801,46.905014,,,,,,,,,,,,,,,,,,,,,,,,,25.34198,21.44281,,,
2023-03-01 00:00:00,,294.68936,298.3238,0.6606858,0.17050102,0.38540706,0.7602247,47.44476,47.15793,,,,,,,,,,,,,,,,,,,,,,,,,25.173798,21.539368,,,
2023-04-01 00:00:00,,294.33597,298.0843,0.5167633,0.16456951,0.2683608,0.6479502,43.50264,43.338634,,,,,,,,,,,,,,,,,,,,,,,,,24.934296,21.185974,,,
2023-05-01 00:00:00,,292.27496,297.57742,0.39580935,0.1214027,0.19069737,0.5196441,35.32527,35.228256,,,,,,,,,,,,,,,,,,,,,,,,,24.42743,19.12497,,,
2023-06-01 00:00:00,,289.69724,296.5289,0.15078287,0.07718818,0.15860133,0.29784444,29.341951,29.277716,,,,,,,,,,,,,,,,,,,,,,,,,23.378906,16.547241,,,
2023-07-01 00:00:00,,287.94788,297.52484,0.14375012,0.025822839,0.120220765,0.25586385,24.6704,24.643476,,,,,,,,,,,,,,,,,,,,,,,,,24.374847,14.797882,,,
2023-08-01 00:00:00,,289.26367,299.51913,0.23041126,0.028760973,0.168794,0.35860717,30.744682,30.68307,,,,,,,,,,,,,,,,,,,,,,,,,26.36914,16.113678,,,
2023-09-01 00:00:00,,291.36926,301.21268,0.2485828,0.03363138,0.18378834,0.3817836,36.920826,36.839687,,,,,,,,,,,,,,,,,,,,,,,,,28.062683,18.219269,,,
2023-10-01 00:00:00,,293.4544,301.6684,0.4306869,0.051190246,0.22153364,0.54908496,42.57094,42.46056,,,,,,,,,,,,,,,,,,,,,,,,,28.518402,20.304413,,,
2023-11-01 00:00:00,,293.74698,301.20975,0.50158185,0.07528854,0.2416709,0.6084338,44.13684,43.978905,,,,,,,,,,,,,,,,,,,,,,,,,28.059753,20.596985,,,
2023-12-01 00:00:00,,294.73715,300.49026,0.6176043,0.10921859,0.28886166,0.7156538,47.724712,47.536434,,,,,,,,,,,,,,,,,,,,,,,,,27.340271,21.587158,,,
2024-01-01 00:00:00,,295.27155,299.52576,0.6163803,0.18191501,0.39695674,0.7369612,50.125748,49.824482,,,,,,,,,,,,,,,,,,,,,,,,,26.375763,22.121552,,,
2024-02-01 00:00:00,,295.27982,299.4034,0.68576366,0.15488468,0.37654358,0.78004557,50.017994,49.731487,,,,,,,,,,,,,,,,,,,,,,,,,26.253418,22.129822,,,
2024-03-01 00:00:00,,295.8609,299.81015,0.65252316,0.16158845,0.32335323,0.7514206,51.762794,51.510994,,,,,,,,,,,,,,,,,,,,,,,,,26.660156,22.710907,,,
2024-04-01 00:00:00,,295.49548,299.36313,0.56675947,0.15883207,0.28067824,0.6771986,48.442627,48.257587,,,,,,,,,,,,,,,,,,,,,,,,,26.213135,22.34549,,,
2024-05-01 00:00:00,,291.89297,298.0543,0.24825324,0.12512697,0.15766895,0.40797973,33.20612,33.1484,,,,,,,,,,,,,,,,,,,,,,,,,24.904297,18.742981,,,
2024-06-01 00:00:00,,289.13757,298.1569,0.13061367,0.028865589,0.13419576,0.25455788,25.973425,25.946573,,,,,,,,,,,,,,,,,,,,,,,,,25.006897,15.987579,,,
2024-07-01 00:00:00,,286.42203,297.07962,0.11788591,0.020911926,0.10022347,0.2121691,23.267347,23.24123,,,,,,,,,,,,,,,,,,,,,,,,,23.929626,13.272034,,,
2024-08-01 00:00:00,,285.48862,298.74728,0.09635184,0.019238025,0.10766533,0.19787641,23.521675,23.488375,,,,,,,,,,,,,,,,,,,,,,,,,25.59729,12.338623,,,
2024-09-01 00:00:00,,287.46848,301.40778,0.17075144,0.014718639,0.11602018,0.26469743,28.12218,28.079744,,,,,,,,,,,,,,,,,,,,,,,,,28.257782,14.318481,,,
2024-10-01 00:00:00,,292.9628,300.9126,0.47434255,0.06588373,0.2662798,0.5935754,42.565193,42.4006,,,,,,,,,,,,,,,,,,,,,,,,,27.762604,19.812805,,,
2024-11-01 00:00:00,,294.73026,299.32925,0.61514926,0.14124253,0.38677782,0.74799365,48.054226,47.7927,,,,,,,,,,,,,,,,,,,,,,,,,26.17926,21.580261,,,
2024-12-01 00:00:00,,294.88983,299.01636,0.6511642,0.1662332,0.4050198,0.77573717,48.624508,48.348236,,,,,,,,,,,,,,,,,,,,,,,,,25.866364,21.739838,,,
2020-01-01 06:00:00,,,,,,,,,,0.007905366,-4.6160123e-05,142.27422,291.40497,415.074,400.91565,223.65054,332.8386,27.791655,115.43703,41.109406,-54.651726,-188.51288,281.26923,32.049576,465.05347,225.03572,-275.10895,-302.88953,393.93405,9.149606e-05,-4.276044e-05,237.16098,228.7401548528578,,,77.853806,191.24006330012344,-0.08312988
2020-02-01 06:00:00,,,,,,,,,,0.009513887,-4.484939e-05,126.0856,285.90076,415.16666,399.74918,206.70772,325.8023,25.922907,112.15901,37.26806,-52.10884,-175.36017,277.10046,26.926975,455.22815,219.28052,-272.69186,-287.84393,387.49234,0.00011011338,-6.2310624e-05,285.4166,275.28345526661724,,,68.563416,232.68174399342388,-0.9938812
2020-03-01 06:00:00,,,,,,,,,,0.0071634143,-4.3360207e-05,141.11472,267.99493,409.37592,395.97366,212.93031,305.94125,26.213531,108.43488,43.72619,-56.580578,-181.76646,261.71008,29.788124,426.89536,233.71204,-277.76447,-285.52612,363.90424,8.2908795e-05,-3.860807e-05,214.90244,207.27198716485873,,,51.814087,150.83393021905795,-0.182724
2020-04-01 06:00:00,,,,,,,,,,0.0049259635,-3.971419e-05,145.20839,234.64626,399.36783,387.86978,205.74043,271.4126,24.76938,99.31706,49.362568,-60.348553,-176.61823,233.38187,29.154066,382.4212,247.93958,-280.33798,-269.32684,325.19684,5.7012894e-05,-1.35869495e-05,147.7789,142.53223525884096,,,21.387268,65.81791030766908,-1.2154694
2020-05-01 06:00:00,,,,,,,,,,0.001932734,-3.403875e-05,139.71898,196.11142,381.54987,371.13474,193.44208,235.16669,22.409315,85.123795,56.9816,-66.86788,-166.52202,202.55396,26.753967,338.6623,261.18427,-283.50238,-248.88824,284.83102,2.2367558e-05,1.3113311e-05,57.98202,55.91889475908829,,,-12.2960205,-39.16357899579452,-2.3373413
2020-06-01 06:00:00,,,,,,,,,,0.00045296707,-2.8393888e-05,140.32893,171.9281,377.31628,368.37323,189.08852,213.67358,21.274221,71.007385,62.797253,-71.11181,-162.69832,183.75243,27.890074,316.17603,283.1052,-290.2163,-241.9735,263.1903,5.241705e-06,2.8511484e-05,13.589012,13.104262279739487,,,-41.1317,-100.03842265678395,1.0036011
2020-07-01 06:00:00,,,,,,,,,,0.00010089287,-2.5341817e-05,158.28105,181.48433,364.918,357.7965,207.04878,224.40536,23.003294,63.3746,74.9989,-81.54908,-177.6258,192.38828,37.816685,326.34027,288.42157,-293.89297,-256.1638,271.2949,1.1680272e-06,2.926327e-05,3.0267859,2.920068027378875,,,-32.257782,-94.14792513668363,1.4356117
